aphiaID,scientificName,n_events
103057,Xenodice frauenfeldti,1
103163,Stenothoe gallensis,1
103174,Stenothoe tergestina,1
103175,Stenothoe valida,1
103188,Syrrhoe crenulata,1
103474,Polyclinum,1
103489,Diazona,1
103506,Eugyra,1
103689,Synoicum incrustatum,1
103714,Ascidia prunum,1
103730,Ciona gelatinosa,1
103751,Dicopia antirrhinum,1
103804,Molgula socialis,1
103807,Molgula tubifera,1
103817,Bolteniopsis prenanti,1
103857,Bathystyeloides enderbyanus,1
103868,Cnemidocarpa devia,1
103937,Styela rustica,1
103939,Styela similis,1
104034,Platidiidae,1
104056,Terebratulina septentrionalis,1
104068,Gryphus vitreus,1
104079,Calanidae,1
104722,Anomalocera patersoni,1
105711,Rajidae,1
105782,Squalus,1
105807,Apristurus laurussonii,1
105837,Cetorhinus maximus,1
105869,Dipturus batis,1
106055,Scalpellidae,1
106121,Semibalanus,1
106241,Bathylasma hirsutum,1
106253,Metaverruca recta,1
106346,Pleurobrachia,1
106421,Notodelphyidae,1
106453,Enterocola,1
106462,Bonnierilla,1
106700,Majoidea,1
106715,Palaemonoidea,1
106716,Pandaloidea,1
106798,Axiidae,1
106880,Thia,1
106888,Goneplax,1
106912,Pisa,1
106927,Necora,1
107062,Scyllarus,1
107071,Calocaris,1
107142,Uroptychus concolor,1
107178,Munidopsis parfaiti,1
107229,Nematopagurus longicornis,1
107357,Pisa nodipes,1
107371,Chaceon inglei,1
107450,Brachynotus sexdentatus,1
107455,Pachygrapsus marmoratus,1
107511,Hippolyte inermis,1
107678,Pasiphaea tarda,1
107684,Processa elegantula,1
107700,Stereomastis sculpta,1
107723,Calocarides coronatus,1
110354,Maxmuelleria,1
110363,Bonellia viridis,1
110381,Lampropidae,1
110383,Nannastacidae,1
110393,Cumopsis,1
110404,Makrokylindrus,1
110418,Nannastacus,1
110476,Diastylis echinata,1
110478,Diastylis glabra,1
110485,Diastylis oxyrhyncha,1
110501,Leptostylis ampullacea,1
110561,Campylaspis vitrea,1
110568,Cumella (Cumella) tarda,1
110575,Paracampylaspis platycarpus,1
110577,Platycuma hessleri,1
110583,Procampylaspis bituberculata,1
110608,Makrokylindrus (Makrokylindrus) spiniventris,1
110673,Euphausia,1
110674,Meganyctiphanes,1
110679,Thysanoessa,1
110711,Thysanoessa raschii,1
110717,Thysanopoda microphthalma,1
110740,Chorizoporidae,1
110757,Hippothoidae,1
110763,Microporellidae,1
110783,Alcyonidiidae,1
110801,Triticellidae,1
110802,Vesiculariidae,1
110833,Palmicellaria,1
110938,Membranipora,1
110980,Smittoidea,1
110982,Stomachetosella,1
110994,Arachnidium,1
111028,Walkeria,1
111122,Porella alba,1
111233,Notoplites harmeri,1
111244,Scrupocellaria intermedia,1
111254,Tricellaria inopinata,1
111283,Palmicellaria elegans,1
111295,Turbicellepora smitti,1
111382,Haplopoma sciaphilum,1
111401,Plesiothoa gigerium,1
111453,Reteporella grimaldii,1
111489,Escharella laqueata,1
111523,Schizoporella cornualis,1
111624,Immergentia suecica,1
111687,Entalophoroecia robusta,1
111708,Filicrisia geniculata,1
111733,Disporella smitti,1
111764,Tubulipora phalangea,1
111851,Lagotia,1
112030,Nummoloculina,1
112148,Rosalina,1
112215,Lagena,1
112223,Nodosaria,1
112233,Nonionella,1
112244,Planorbulina,1
112251,Guttulina,1
112341,Reophax,1
112394,Textularia,1
112412,Trochammina,1
112704,Sigmoilopsis schlumbergeri,1
112741,Spiroloculina rotunda,1
112918,Planulina ariminensis,1
113341,Hoeglundina elegans,1
113495,Lagena hispida,1
113510,Stomatorbina concentrica,1
113564,Melonis pompilioides,1
113670,Laryngosigma hyalascidia,1
113788,Lenticulina gibba,1
113885,Marsipella elongata,1
113897,Rhabdamminella cylindrica,1
113918,Ammoscalaria pseudospiralis,1
113934,Eggerelloides advenus,1
113970,Hyperammina friabilis,1
114016,Reophax scorpiurus,1
114221,Morulaeplecta bulbosa,1
114965,Thalassarachna basteri,1
114976,Thalassarachna reticulata,1
114990,Scaptognathus hallezi,1
115135,Ameiridae,1
115160,Longipediidae,1
115181,Thalestridae,1
115403,Longipedia,1
115454,Tetragoniceps,1
115463,Idomene,1
115470,Thalestris,1
115523,Ameira pusilla,1
115732,Sunaristes paguri,1
115814,Evansula incerta,1
116295,Paralaophonte macera,1
116550,Dactylopodella flava,1
116665,Tisbe furcata,1
116943,Pontobdella,1
117017,Dicoryne,1
117185,Neoturris,1
117250,Stegopoma,1
117277,Aglaophenia kirchenpaueri,1
117378,Hartlaubella gelatinosa,1
117483,Sarsia lovenii,1
117653,Podocoryna areolata,1
117665,Stylactis inermis,1
117692,Grammaria abietina,1
117823,Plumularia obliqua,1
117827,Polyplumaria flabellata,1
117832,Velella velella,1
117978,Tiaropsis multicirrata,1
118093,Staphylinidae,1
118104,Petrobius,1
118176,Gyge,1
118233,Progebiophilus euxinicus,1
118319,Desmosoma,1
118353,Echinozone,1
118381,Nannoniscoides,1
118382,Nannoniscus,1
118420,Limnoria,1
118438,Paragnathia,1
118600,Amuletta abyssorum,1
118601,Baeonectes muticus,1
118609,Disconectes latirostris,1
118656,Haploniscus bicuspis,1
118688,Heteromesus frigidus,1
118848,Eurydice grimaldii,1
118926,Campecopea hirsuta,1
119876,Mesopodopsis,1
119885,Mysidopsis,1
119917,Eucopia grimaldii,1
119920,Eucopia sculpticauda,1
119931,Neognathophausia gigas,1
120054,Leptomysis lingvura,1
120182,Pseudomma affine,1
120805,Acantholaimus polydentatus,1
122252,Tripyloides gracilis,1
122391,Amphiporus,1
122583,Valencinia longirostris,1
122704,Nipponnemertes pulchra,1
122791,Tetrastemma melanocephalum,1
123093,Comatulida,1
123127,Astropectinidae,1
123185,Synallactidae,1
123457,Eostichopus,1
123561,Ophiocten,1
123639,Plutonaster agassizi,1
123868,Astropecten jonstoni,1
123973,Henricia pertusa,1
124020,Ceramaster granularis,1
124053,Paragonaster subtilis,1
124128,Diplopteraster multipes,1
124131,Hymenaster giboryi,1
124150,Pteraster personatus,1
124792,Cherbonniera utriculus,1
124973,Ophiacantha abyssicola,1
124983,Ophiacantha crassidens,1
124993,Ophiacantha lineata,1
125003,Ophiacantha simulans,1
125033,Ophiolimna bairdi,1
125040,Ophiomyces frutectosus,1
125054,Ophiotoma coriacea,1
125108,Histampica duplicata,1
125270,Clavulariidae,1
125277,Plexauridae,1
125334,Alcyonium palmatum,1
125335,Anthomastus grandiflorus,1
125374,Isidella lofotensis,1
125393,Placogorgia graciosa,1
125414,Anthothela grandiflora,1
125451,Belonidae,1
125476,Gasterosteidae,1
125580,Scophthalmidae,1
125620,Anguilla,1
125659,Atherina,1
125732,Gadus,1
125912,Anarhichas,1
125920,Parablennius,1
126108,Zoarces,1
126115,Hippoglossoides,1
126119,Platichthys,1
126144,Agonus,1
126178,Chelidonichthys,1
126319,Serrivomer beanii,1
126369,Bathysaurus ferox,1
126421,Sardina pilchardus,1
126442,Raniceps raninus,1
126608,Lampadena speculigera,1
126639,Halosauropsis macrochir,1
126709,Rouleina attrita,1
126715,Argentina silus,1
126719,Bathylagus euryops,1
127053,Diplodus sargus,1
127205,Triglops murrayi,1
127219,Liparis liparis,1
127248,Scorpaena scrofa,1
127255,Sebastes viviparus,1
127309,Argyropelecus hemigymnus,1
127380,Hippocampus hippocampus,1
127385,Nerophis ophidion,1
127689,Propontocypris,1
127708,Synasterope norvegica,1
128624,Hersiliodes,1
128641,Ergasilus,1
128666,Lichomolgus,1
128702,Axinophilus,1
128787,Mesnilia cluthae,1
128996,Akessonia occulta,1
129153,Amage,1
129228,Pseudonotomastus,1
129381,Platynereis,1
129466,Pilargis,1
129479,Austrolaenilla,1
129506,Polynoe,1
129535,Manayunkia,1
129563,Filograna,1
129571,Placostegus,1
129628,Bushiella,1
129629,Circeis,1
129637,Paradexiospira,1
129687,Amphitritides,1
129773,Amage scotica,1
129871,Arenicolides grubii,1
129896,Notomastus exsertilis,1
129932,Dysponetus pygmaeus,1
129968,Dodecaceria diceria,1
130021,Ophryotrocha gerlachi,1
130031,Ophryotrocha puerilis,1
130038,Parougia macilenta,1
130058,Eunice norvegica,1
130133,Glycerella magellanica,1
130162,Hesionides maxima,1
130247,Lumbrineris labrofimbriata,1
130258,Paraninoe minuta,1
130298,Johnstonia clymenoides,1
130460,Diopatra neapolitana,1
130519,Orbinia bioreti,1
130521,Orbinia cuvierii,1
130607,Pholoides dorsipapillatus,1
130628,Eulalia hanssoni,1
130660,Notophyllum americanum,1
130699,Pilargis papillata,1
130725,Austrolaenilla mollis,1
130756,Harmothoe aspera,1
130779,Harmothoe rarispina,1
130838,Protodriloides symbioticus,1
130851,Protodrilus oculifer,1
130861,Lygdamis muratus,1
130872,Bispira fabricii,1
130943,Oriopsis hynensis,1
130956,Potamilla torelli,1
130981,Sclerobregma branchiatum,1
131064,Euthalenessa oculata,1
131068,Leanira hystricis,1
131115,Dipolydora armata,1
131249,Amblyosyllis madeirensis,1
131347,Pionosyllis compacta,1
131390,Sphaerosyllis ovigera,1
131406,Syllides convolutus,1
131409,Syllides fulvus,1
131432,Syllis gerlachi,1
131454,Syllis rosea,1
131456,Syllis torquata,1
131460,Syllis vivipara,1
131486,Baffinia hesslei,1
131491,Euthelepus setubalensis,1
131520,Pista mirabilis,1
131535,Polycirrus tenuisetis,1
131542,Terebella lapidaria,1
131576,Trochochaeta multisetosa,1
131634,Halisarcidae,1
131774,Axinella,1
131808,Hymeniacidon,1
131868,Clathria,1
131885,Hymeraphia,1
131948,Hemimycale,1
131979,Oscarella,1
132095,Tetilla,1
132465,Axinella arctica,1
132476,Axinella flustra,1
132487,Axinella polypoides,1
132539,Halicnemia patera,1
132545,Higginsia thielei,1
133213,Desmacella inornata,1
133413,Histodermella ingolfi,1
133568,Hymedesmia (Hymedesmia) digitata,1
133701,Spanioplon armaturum,1
134083,Poecillastra compressa,1
134115,Alectona millari,1
134208,Polymastia polytylota,1
134243,Atergia corticata,1
134326,Timea hallezi,1
134328,Timea mixta,1
134576,Sericosura,1
134603,Achelia simplex,1
134618,Ascorhynchus abyssi,1
134662,Colossendeis clavata,1
134676,Boreonymphon abyssorum,1
134688,Nymphon grossipes,1
134764,Sacculinidae,1
134772,Lernaeodiscus,1
134796,Parthenopea subterranea,1
135108,Balanophyllia,1
135136,Caryophyllia (Caryophyllia) atlantica,1
135143,Caryophyllia (Caryophyllia) seguenzae,1
135159,Desmophyllum dianthus,1
135171,Stephanocyathus (Stephanocyathus) moseleyanus,1
135313,Depastrum cyathiforme,1
135385,Agalma,1
135497,Apolemia uvaria,1
135530,Nicothoidae,1
135541,Artotrogus,1
135572,Cancerilla,1
135929,Rhizorhina tanaidaceae,1
136052,Nephasoma (Nephasoma) capilleforme,1
136057,Nephasoma (Nephasoma) eremita,1
136062,Nephasoma (Nephasoma) wodjanizkii,1
136069,Phascolion (Phascolion) caupo,1
136093,Squillidae,1
136153,Apseudidae,1
136160,Leptocheliidae,1
136248,Zeuxo,1
136264,Apseudes grazielae,1
136294,Carpoapseudes curticarpus,1
136295,Carpoapseudes kudinovae,1
136298,Carpoapseudes simplicirostris,1
136317,Francapseudes debilis,1
136318,Francapseudes uniarticulatus,1
136342,Akanthophoreus longiremis,1
136377,Paragathotanais robustus,1
136383,Paranarthrura lusitanus,1
136432,Leptognathia crassa,1
136451,Leptognathia ventralis,1
136455,Mirandotanais vorax,1
136563,Peraeospinosus kerguelenensis,1
137024,Stenella,1
137056,Podiceps,1
137111,Tursiops truncatus,1
137145,Larus hyperboreus,1
137184,Podiceps nigricollis,1
137192,Oceanodroma leucorhoa,1
137203,Puffinus puffinus,1
137347,Enchytraeus,1
137357,Nais,1
137538,Pectinodrilus rectisetosus,1
137546,Thalassodrilus klarae,1
137631,Aeolidiella,1
137721,Calyptraea,1
137734,Cardium,1
137738,Laevicardium,1
137758,Bittium,1
137773,Chaetoderma,1
137781,Cadlina,1
137786,Cima,1
137807,Bela,1
137920,Ebala,1
137924,Myosotella,1
138069,Panomya,1
138098,Jorunna,1
138118,Arculus,1
138132,Limopsis,1
138182,Devonia,1
138208,Trophon,1
138256,Striarca,1
138298,Ostrea,1
138325,Pseudamussium,1
138371,Thecacera,1
138391,Copulabyssia,1
138411,Noemiamea,1
138445,Cingula,1
138461,Rostanga,1
138477,Sepia,1
138495,Dikoleps,1
138544,Embletonia,1
138559,Tornus,1
138634,Clausinella,1
138676,Acanthochitona discrepans,1
138710,Aeolidiella alderi,1
138714,Aeolidiella sanguinea,1
138843,Barleeia unifasciata,1
138857,Buccinum abyssorum,1
138934,Turrisipho moebii,1
138974,Brocchinia nodosa,1
139000,Ciliatocardium ciliatum,1
139249,Gymnobela fulvotincta,1
139259,Lusitanops cingulatus,1
139360,Raphitoma concinna,1
139366,Raphitoma echinata,1
139388,Theta chariessa,1
139459,Halonympha depressa,1
139645,Doto lemchei,1
139647,Doto millbayana,1
139726,Epitonium hispidulum,1
139735,Epitonium tiberii,1
139743,Gregorioiscala sarsii,1
139785,Crinolamia angustispira,1
139806,Eulima leptozona,1
139823,Fusceulima thalassae,1
139846,Melanella jeffreysii,1
139850,Melanella lucida,1
139851,Melanella martynjordani,1
139864,Melanella similior,1
139875,Ophieulima minima,1
139876,Ophiolamia fragilissima,1
139910,Facelina dubia,1
139924,Fusinus bocagei,1
140035,Okenia aspersa,1
140037,Okenia elegans,1
140187,Lepeta caeca,1
140215,Arculus sykesii,1
140278,Ctena decussata,1
140297,Mactra glauca,1
140387,Placiphorella atlantica,1
140429,Urosalpinx cinerea,1
140460,Modiolarca subpicta,1
140596,Bathypolypus arcticus,1
140616,Omalogyra atomus,1
140661,Otina ovata,1
140765,Philinoglossa praelongata,1
140815,Berthellina citrina,1
140967,Liostomia hansgei,1
141002,Odostomia lukisii,1
141039,Ondina warreni,1
141071,Turbonilla jeffreysii,1
141166,Alvania carinata,1
141168,Alvania cimicoides,1
141257,Alvania zetlandica,1
141268,Cingula trifasciata,1
141330,Pseudosetia turgida,1
141393,Setia pulcherrima,1
141437,Abra profundorum,1
141440,Ervilia castanea,1
141450,Sepietta neglecta,1
141556,Calliopaea bellula,1
141639,Tenellia adspersa,1
141715,Marshallora adversa,1
141917,Irus irus,1
141951,Lyonsiella subquadrata,1
141952,Policordia densicostata,1
141976,Xylophaga dorsalis,1
141998,Yoldiella insculpta,1
142233,Discocelides,1
142815,Cycloporus papillosus,1
142816,Eurylepta cornuta,1
142861,Stylochoplana maculata,1
143671,Ceramiaceae,1
143698,Kallymeniaceae,1
143742,Schizymeniaceae,1
143748,Gracilariaceae,1
143773,Champiaceae,1
143783,Stypocaulaceae,1
143804,Spongomorpha,1
143809,Asparagopsis,1
143858,Ptilota,1
143863,Seirospora,1
143906,Chondria,1
143954,Chordaria,1
143975,Myriactula,1
143984,Pseudolithoderma,1
143997,Rhizoclonium,1
144036,Gloiosiphonia,1
144061,Desmarestia,1
144086,Dictyota,1
144121,Erythrotrichia,1
144173,Rissoella,1
144276,Sphaerococcus,1
144287,Ulothrix,1
144420,Urospora penicilliformis,1
144423,Bangia atropurpurea,1
144511,Antithamnion densum,1
144531,Centroceras clavulatum,1
144569,Ceramium tenuicorne,1
144693,Scagelothamnion pusillum,1
144751,Erythroglossum sandrianum,1
144805,Chondria scintillans,1
144883,Syncoryne reinkei,1
144908,Acrothrix gracilis,1
144945,Leptonematella fasciculata,1
145026,Chaetomorpha ligustica,1
145078,Codium adhaerens,1
145278,Peyssonnelia dubyi,1
145327,Litosiphon laminariae,1
145347,Punctaria plantaginea,1
145385,Padina pavonica,1
145428,Herponema velutinum,1
145435,Hincksia hincksiae,1
145602,Calosiphonia vermicularis,1
145694,Gracilaria cervicornis,1
145922,Eugomontia sacculata,1
145927,Ulothrix implexa,1
145940,Monostroma grevillei,1
146549,Oscillatoria,1
146633,Rivularia atra,1
146906,Fabulina,1
146922,Melita nitida,1
147029,Nebaliidae,1
147436,Haematopus ostralegus,1
147730,Verrucaria striatula,1
148373,Daphnia longispina,1
148374,Daphnia hyalina,1
148606,Emplectonema neesii,1
148736,Pinnipedia,1
149013,Diatoma,1
149681,Nebaliopsis typica,1
150325,Acaridae,1
150883,Polypedilum,1
150932,Limoniidae,1
152380,Curveulima devians,1
152686,Stenosemus,1
153450,Janolidae,1
153531,Theodoxus,1
153574,Malacostegina,1
153661,Schizoporelloidea,1
153853,Mangeliidae,1
154721,Balistes capriscus,1
154938,Maldaninae,1
155156,Lygdamis murata,1
155375,Eulalia clavigera,1
155460,Melinnopsis atlantica,1
155531,Protodriloididae,1
156065,Didemnum helgolandicum,1
156086,Eugerda filipes,1
156260,Nebalia strausi,1
156485,Vetigastropoda,1
156908,Psectrocladius,1
157573,Spio setosa,1
158909,Nannobrachium atrum,1
158956,Coryphaenoides carapinus,1
158970,Tringa totanus,1
159034,Limosa lapponica,1
159052,Calidris maritima,1
159097,Mergus merganser,1
159115,Egretta garzetta,1
159135,Pluvialis apricaria,1
159137,Pluvialis squatarola,1
159159,Anser albifrons,1
159177,Branta leucopsis,1
160236,Curtitoma decussata,1
160573,Trebouxiophyceae,1
160615,Leucon (Leucon) affinis,1
164322,Leucandra gossei,1
165647,Monocrepidium minutum,1
166634,Haliclona (Rhizoniera) indistincta,1
167886,Antho (Antho) involvens,1
168423,Hamacantha (Hamacantha) johnsoni,1
168589,Mycale (Carmia) micracanthoxea,1
168873,Forcepia (Forcepia) psammophila,1
169093,Spirorhabdia vidua,1
170417,Clionaidae,1
173223,Corella eumyota,1
176788,Lysianassoidea,1
181036,Boreotrophon dabneyi,1
181304,Hyalopecten pudicus,1
181314,Limatula bisecta,1
181542,Cardium exiguum,1
181582,Lymnaea stagnalis,1
182111,Makrokylindrus (Makrokylindrus) mystacinus,1
182369,Campylaspides grandis,1
182564,Cumellopsis bicostata,1
182743,Halicnemia verticillata,1
182797,Ledella messanensis,1
183022,Bonellia thomensis,1
183026,Branchamphinome antarctica,1
183031,Bugulella gracilis,1
183100,Coryphaenoides zaniophorus,1
183126,Dicarpa pacifica,1
183134,Ecamphicteis elongata,1
183141,Eucalathis ergastica,1
183142,Eucalathis tuberata,1
183261,Maxmuelleria verrucosum,1
183271,Microecia suborbicularis,1
183309,Ophelina groenlandica,1
183311,Ophiernus vallincola,1
183313,Ophiocymbium cavernosum,1
183338,Paulillgia polycarpae,1
183340,Peniagone incerta,1
183341,Peniagone papillata,1
195916,Leufroyia concinna,1
195948,Anoplosyllis edentula,1
196000,Syllis jorgei,1
196022,Munidopsis aries,1
203854,Cirripectes,1
210060,Janua pagenstecheri,1
212619,Charadrius hiaticula,1
231681,Rhizorhagium arenosum,1
232230,Lomentaria hakodatensis,1
234085,Gammarus lacustris,1
234601,Stomias boa boa,1
236688,Saccella commutata,1
237792,Stomatopora gingrina,1
238193,Myrianida convoluta,1
238201,Myrianida quindecimdentata,1
238202,Myrianida rubropunctata,1
238740,Grandidierella japonica,1
244077,Ophiostriatus striatus,1
246038,Doridoidei,1
246368,Oxyrhynchaxius,1
247428,Anisopechys crinitus,1
254497,Asterias amurensis,1
254912,Odontaster crassus,1
261190,Metamunna typica,1
261438,Neastacilla richardsonae,1
264175,Jaera (Jaera) forsmani,1
265044,Staurozoa,1
266618,Sluiterina flabellorhynchum,1
267197,Actineria,1
274967,Argyropelecus olfersii,1
284644,Eudendrium arbuscula,1
284891,Hydractinia proboscidea,1
285362,Abietinaria fusca,1
288828,Zoanthus alderi,1
295701,Stenosoma lancifer,1
313540,Opheliinae,1
324346,Nereidinae,1
325961,Parexogone,1
326485,Aphrodita acuminata,1
328195,Haematocleptes terebellidis,1
330349,Paraonides nordica,1
332501,Terebellides atlantis,1
333513,Grubianella klugei,1
334444,Perinereis marionii,1
337479,Aricidea (Aricidea) capensis,1
337592,Phyllodoce (Carobia) rubiginosa,1
339996,Sabella sarsii,1
353934,Notodelphys salthasae,1
367297,Raja brachyura,1
367569,Propebela bergensis,1
371595,Hypoglossum heterocystideum,1
373745,Colaconema savianum,1
387097,Ischnochiton albinus,1
389697,Leucothoe brunonis,1
390407,Euchone pararosea,1
390517,Vitreolina colini,1
399466,Chara aspera,1
405109,Vertambitus triangularis,1
405955,Policordia atlantica,1
406055,Lyonsiella perplexa,1
414988,Polycelis,1
415382,Evalea,1
417571,Archimerismus subnodosus,1
417697,Pyrgo sarsi,1
417986,Eoeponidella pulchella,1
421138,Amphibalanus eburneus,1
423079,Amphorina pallida,1
429768,Thalassomembracis atlanticus,1
446464,Parerythrops obesus,1
463376,Propontocypris trigonella,1
466321,Globulina minuta,1
469412,Notoplites evocatus,1
472036,Bugulopsis peachii,1
478776,Tumidochelia uncinata,1
479491,Ascophora,1
488962,Nototropis nordlandicus,1
494064,Endoclonium,1
506255,Neilonella sulculata,1
506294,Bathyspinula filatovae,1
506466,Tindaria hessleri,1
510724,Modiolinae,1
510797,Parechinidae,1
513337,Histocidaris purpurata,1
526627,Holanthus expergitus,1
528435,Fissurina quadricostulata,1
532402,Aporodoris millegrana,1
549784,Ophiotoma alberti,1
556007,Parhedyle,1
556063,Hanzawaia asterizans,1
558845,Prionospio pulchra,1
570199,Anoplosyllinae,1
599861,Stephanotheca ochracea,1
603257,Ophiothrix,1
606407,Dondersia incali,1
607838,Stomacrustula cruenta,1
624205,Battersia plumigera,1
625763,Scytonematopsis crustacea,1
703701,Levinsenia uncinata,1
712122,Tanypodinae,1
722561,Chrysallida indistincta,1
723205,Laevidentalina baggi,1
723871,Pseudoflustra perrieri,1
733520,Hesperibalanus fallax,1
736821,Triloculinella tegminis,1
